gvkey,tic,conm,startdate,avg_price,avg_volume
031726,NUEM,NUVEEN ESG EMRG MKT EQ ETF,2017-06-07T00:00:00Z,27.2025144667371,9631.72333685322
031780,GIGB,GOLDMAN SACHS ACES IN BD ETF,2017-06-08T00:00:00Z,51.091456871036,47239.3276955603
031838,ICOW,PACER DV MK IN CS CW 100 ETF,2017-06-19T00:00:00Z,26.3244935037274,6533.60915867945
031890,RNDM,FIRST TRUST DVP IN EQ SL ETF,2017-06-21T00:00:00Z,49.4920656350053,2930.04375667022
031950,VSMV,VICTORYSHARES US MUL FAC ETF,2017-06-22T00:00:00Z,29.7464377136752,14927.202991453
032069,VESH,VIRTUS ENHNCD SHRT US EQ ETF,2017-06-29T00:00:00Z,22.8588145658263,560.96918767507
032184,SMMD,ISHARES RUSSELL 2500 ETF,2017-07-07T00:00:00Z,45.0914157667386,14147.1533477322
032203,REFA,INVESCO INTERNTNL RV ETF,2017-07-13T00:00:00Z,25.8426036753446,1003.91883614089
032205,SUSC,ISHARES TRUST ISHARES ESG AW,2017-07-13T00:00:00Z,25.7640785249458,67050.9652928417
032234,EMXC,ISHARES MSCI EMG MK X CN ETF,2017-07-20T00:00:00Z,49.4467665212649,13046.9509269357
032263,DMRL,DELTASHARE S&P 500 MG RK ETF,2017-08-02T00:00:00Z,56.6924635462555,5835.27092511013
032265,DMRI,DELTASH S&P INT MGD RISK ETF,2017-08-02T00:00:00Z,49.0075698237885,1674.00550660793
032304,AMCA,ISHARES RU 1000 PR US RV ETF,2017-08-10T00:00:00Z,27.7721109756098,2326.87139689579
032373,BAR,GRANITESHARES GOLD TRUST ETF,2017-08-31T00:00:00Z,14.7363867756483,301213.546786922
032393,MAGA,POINT BRIDGE GOP STCK TK ETF,2017-09-07T00:00:00Z,26.9206219705549,6215.74971687429
032406,OBOR,KRANESHS MSCI ONE BT RD ETF,2017-09-08T00:00:00Z,23.6414964852608,5951.96598639456
032415,PFFD,GLOBAL X US PREFERRED ETF,2017-09-13T00:00:00Z,24.3978485779295,197128.250284414
032428,MLQD,ISHARES 5-10 YEAR INV ETF,2017-09-14T00:00:00Z,48.6141133744857,1440.25514403292
032463,PBTP,INVESCO PUREBETA 0-5 YR ETF,2017-09-22T00:00:00Z,25.0448063073394,2244.20527522936
032495,DALT,ANFIELD CAPITAL DRFD ATV ETF,2017-09-29T00:00:00Z,9.67108304498269,41085.553633218
032505,NUBD,NUSHARES ESG US AGG BOND ETF,2017-10-03T00:00:00Z,25.3942972254335,23291.5502890173
032543,USMC,PRINCIPAL U.S. MEGACAP ETF,2017-10-12T00:00:00Z,29.0434737762237,104427.276223776
032573,DCF,BNY MELLON ALCENTRA GBL CR,2017-10-27T00:00:00Z,8.76470177095631,40950.4368358914
032628,UEVM,USAA EMRG MKTS VAL BL ETF,2017-10-26T00:00:00Z,44.3215268867925,12008.9858490566
032633,UITB,USAA CORE INTRMD TERM BD ETF,2017-10-26T00:00:00Z,51.0387417452829,26029.0377358491
032649,BIBL,INSPIRE 100 ETF,2017-10-31T00:00:00Z,28.8822276923077,18224.824852071
032652,GSUS,GOLDMAN SACHS MARKETB EQUITY,2020-05-15T00:00:00Z,48.1260014492754,30794.2608695652
032668,FMHI,FIRST TRUST MPL HIGH INC ETF,2017-11-02T00:00:00Z,51.4039797153025,11004.4460260973
032680,HFRO,HIGHLAND INCOME FUND,2017-11-06T00:00:00Z,12.6386451843044,270502.341260404
032702,OQAL,INVESCO RUSL 1000 Q F ETF,2017-11-10T00:00:00Z,27.8868751760564,217.529929577465
032724,EMTY,PRSHRS DCL OF THE RT STR ETF,2017-11-16T00:00:00Z,33.292406362545,16819.9783913565
032772,IHTA,INVESCO HIGH INCOME FUND,2017-11-30T00:00:00Z,9.21851177184465,26390.8762135922
032820,VICE,ADVISORSHARES VICE ETF,2017-12-13T00:00:00Z,25.3676748466258,5042.79018404908
032845,HMOP,HARTFORD MUNICIPAL OPPS ETF,2017-12-14T00:00:00Z,40.9197055282555,15088.6400491401
032890,DTEC,ALPS DISRUPTIVE TECHNLG ETF,2017-12-29T00:00:00Z,31.7123496268657,18021.4104477612
032943,KORP,AMERICAN CENTRY DIV CORP ETF,2018-01-16T00:00:00Z,50.4961152392948,5986.47858942066
189566,FIF,FIRST TRUST ENERGY INFRASTR,2011-09-28T00:00:00Z,18.1550164844407,74926.6867115223
189568,SCLP,RUSSELL SMALL CAP LW P/E ETF,2011-10-05T00:00:00Z,64.1051582375479,589.842911877395
190565,CHLC,MARKET VECTORS RENMINBI BOND,2011-10-12T00:00:00Z,25.7832968671679,3869.22055137845
191758,BMMVF,BMO COVERED CALL UTLS ETF,2017-06-16T00:00:00Z,9.69512418181818,791.454545454546
197556,SPTS,SPDR PRTF SHT TERM TREAS ETF,2011-12-01T00:00:00Z,30.1248755250749,346484.309472782
199558,INSD.,DIREXION LRG CAP INSIDER SEN,2011-12-08T00:00:00Z,41.4799702508961,661.899641577061
199655,KNOW,DIREXION ALL CAP INSIDER SEN,2011-12-08T00:00:00Z,33.6483141094661,20669.2382234186
260846,HTD,HANCOCK JOHN TAX-ADV DIV INC,2004-02-25T00:00:00Z,18.9904447448147,106806.837567001
260850,SCD,LMP CAPITAL & INCOME FND INC,2004-02-25T00:00:00Z,14.2352842694011,70136.5332090422
260852,TYG,TORTOISE ENERGY INFRASTR CP,2004-02-25T00:00:00Z,123.534961221161,40040.7261710557
260853,WIW,WESTERN ASS INFL-LINKED OPPT,2004-02-25T00:00:00Z,11.7746412025169,148954.825448613
264468,HSA,HELIOS STRATEGIC INCM FD INC,2004-03-19T00:00:00Z,31.5603683225067,22801.9241115782
264645,CSQ,CALAMOS STRAT TOTAL RETRN FD,2004-03-26T00:00:00Z,11.4241619817287,380391.367299133
290518,EXTDF,ISHARES II PLC STOXX EUROPE,2009-06-11T00:00:00Z,33.3279983758697,179.111368909513
032954,HNDL,NASDAQ 7HANDL INDEX ETF,2018-01-17T00:00:00Z,24.0378692307693,37809.0630517024
033010,LEGR,FRST TRST INDX INVTV TRNS PR,2018-01-25T00:00:00Z,30.4174994917408,9245.43074968234
033112,USDY.1,HORZNS CDNC HDGD US DV ETF,2018-02-14T00:00:00Z,25.1683425373134,10291.0671641791
033121,VFMV,VANGURD U.S. MIN VLTY ETF,2018-02-15T00:00:00Z,83.8606751295337,6634.36010362694
033126,PPEM,PORTFOLIOPLUS EMERGING MRKTS,2018-02-15T00:00:00Z,20.8812589665654,1310.69756838906
033172,RENW,PICKENS MRNGSTR RNWBL EN RES,2018-02-28T00:00:00Z,23.0429049689441,2528.78053830228
033179,DINT,DAVIS SELECT INTRNTNL ETF,2018-03-02T00:00:00Z,18.7893875328084,30508.2440944882
033256,IETC,ISHARES ELVD U.S. TCNL ETF,2018-03-23T00:00:00Z,32.4790439089692,15589.4163319946
033260,IECS,ISHRS EVLVD US CNSM STPL ETF,2018-03-23T00:00:00Z,26.8100571619813,4226.45247657296
033292,PRMAF,PURPOSE MLTASST INCME FD ETF,2018-08-30T00:00:00Z,14.590964375,627.125
033307,CMDY,ISHRS BLMBRG RL SLT CMDT ETF,2018-04-05T00:00:00Z,44.8301073071718,5462.38294993234
033318,RAAX,VANECK VECTORS RA ALLOC  ETF,2018-04-10T00:00:00Z,23.7860471467391,7160.21331521739
033331,FLTW,FRANKLIN FTSE TAIWAN ETF,2017-11-09T00:00:00Z,27.5061166032953,3354.46641318124
033338,FLEE,FRANKLIN FTSE EUROPE ETF,2017-11-06T00:00:00Z,23.7708548229548,25471.8608058608
033345,FLCA,FRANKLIN FTSE CANADA ETF,2017-11-07T00:00:00Z,24.7776528465347,3768.81559405941
033348,MXDE,NAT MAX DIVERS EMRG MRK ETF,2018-03-27T00:00:00Z,22.1664484193011,1048.27787021631
033354,FLJP,FRANKLIN FTSE JAPAN ETF,2017-11-07T00:00:00Z,25.5651531812725,83533.9711884754
033356,FLHK,FRANKLIN FTSE HONG KONG ETF,2017-11-09T00:00:00Z,24.9316400247831,2798.52044609665
033357,FLGR,FRANKLIN FTSE GERMANY ETF,2017-11-06T00:00:00Z,22.3110120300752,1215.71804511278
033360,JVAL,JPMORGAN U.S. VALU FCTR ETF,2017-11-14T00:00:00Z,26.3369704545455,19096.0962566845
033362,JQUA,JPMORGAN U.S. QULTY FCTR ETF,2017-11-14T00:00:00Z,29.4996331578947,39819.2986842105
033367,FLMX,FRANKLIN FTSE MEXICO ETF,2017-11-06T00:00:00Z,21.36942685422,1843.24552429668
033369,JHSC,JOHN HANCOCK MULTFTR SML ETF,2017-11-10T00:00:00Z,26.2266012033694,66406.7761732852
033371,IBD,INSPIRE CORP BOND IMPACT ETF,2017-07-12T00:00:00Z,25.3283925438596,31377.0592105263
033413,IG,PRINCIPAL INV GRD COR ETF,2018-04-20T00:00:00Z,25.8580197802198,3716.88049450549
033419,DMDV,AAM S&P DEVPD MRK HG DIV ETF,2018-11-28T00:00:00Z,23.0298012195122,826.30487804878
033480,SPXB,PROSHARS S&P 500 BND ETF,2018-05-04T00:00:00Z,86.3303338440111,3059.3356545961
033523,SLT,PACER SALT HG TBT US MKT ETF,2018-05-16T00:00:00Z,26.5552636619718,3323.18873239437
033583,HSRT,HARTFORD SHORT DURATION ETF,2018-05-31T00:00:00Z,40.5207315714286,11773.8085714286
033622,AIIQ,AI POWERED INTRNTNL EQTY ETF,2018-06-06T00:00:00Z,25.6055981321839,2008.41091954023
033663,EASI,AMPLIFY EASI TACTICL GRO ETF,2018-06-14T00:00:00Z,24.1413353965184,7745.97292069633
033685,BBRE,JPMORGAN BETBLDR MSCI US ETF,2018-06-18T00:00:00Z,79.8609056686047,78085.8444767442
033746,PRIF.PA,PRIORITY INCOME FUND INC,2018-06-28T00:00:00Z,24.3620203240059,3339.49042709867
033787,OPER,CLEARSHAR ULTR SHRT MTRY ETF,2018-07-11T00:00:00Z,100.207343154762,4315.19196428572
033790,DWMC,ADVISORSHR DRSY WGT MRCP ETF,2018-07-11T00:00:00Z,23.0046758928571,956.441964285714
033973,UJUL,INNOVATOR SP 500 UTR BFR ETF,2018-08-08T00:00:00Z,25.3504576687116,28351.0966257669
033975,BBAX,JP MORGAN BTA BLDR DVP ETF,2018-08-08T00:00:00Z,24.4564340490797,353956.283742331
033990,EMMF,EMERGING MARKETS MLTIFCT ETF,2018-08-10T00:00:00Z,22.537666,4956.81076923077
034006,CHNA,LONCAR CHINA BIOPHARMA ETF,2018-08-15T00:00:00Z,25.8531086553323,4257.70942812983
034056,BJUL,INNOVATOR S&P 500 ETF JULY,2018-08-29T00:00:00Z,26.6933431711146,33190.4521193093
034089,EASG,XTRACKERS MSCI LDRS EQ ETF,2018-09-06T00:00:00Z,25.2062109177215,2116.00791139241
034092,BNDW,VANGUARD TOTAL WORLD BD ETF,2018-09-06T00:00:00Z,79.0459452531646,33105.5870253165
034120,TAXF,AMERICAN CENT DIV MUN BD ETF,2018-09-12T00:00:00Z,52.3090267515924,6118.54458598726
034122,QGRO,AMRCN CENT STOXX US QLTY ETF,2018-09-12T00:00:00Z,45.615846178344,13842.6417197452
034126,ISDS,INVESCO RAFI STR DEV SML ETF,2018-09-12T00:00:00Z,22.4379925925926,561.304526748971
034173,VSGX,VANGUARD ESG INTL STOCK ETF,2018-09-20T00:00:00Z,50.4981345659164,104850.945337621
034185,SDGA,IMPACT SHRS SUTBL DV GAL ETF,2018-09-24T00:00:00Z,21.0519577419355,699.379032258065
034273,FLLA,FRANKLIN FTSE LATN AMRCA ETF,2018-10-11T00:00:00Z,23.5624240527183,1077.70675453048
034314,CNRG,SPDR KENSHO CLEAN POWER ETF,2018-10-23T00:00:00Z,53.4901093489149,18503.9432387312
034374,FUMB,FIRST TRUST ULT SHT DUR ETF,2018-11-02T00:00:00Z,20.1080170896785,26303.1844331641
034395,PAWZ,PROSHARES PET CARE ETF,2018-11-06T00:00:00Z,48.109998811545,23624.0050933786
034401,TTTN,UP FINTECH CHINA-US INT TITN,2018-11-07T00:00:00Z,30.35946328125,3038.9296875
034432,GDG,GADSDEN DYNAMIC GROWTH ETF,2018-11-15T00:00:00Z,24.7846684587814,10650.8064516129
034440,IBMN,ISHARES IBDS SEC 2025 MUN BD,2018-11-16T00:00:00Z,27.2444253012048,16224.3855421687
034487,NEED,DIREXION DLY CNSR STP BLL,2018-11-29T00:00:00Z,27.2769445147679,10206.1793248945
034513,EMSG,XTRACKERS MSCI EM ESG LD ETF,2018-12-06T00:00:00Z,27.0333404217926,2090.18804920914
034535,CHIS,GLOBAL X MSCI CHINA CS ETF,2018-12-11T00:00:00Z,23.6405098939929,6486.50883392226
034553,JAGG,JPMORGAN US AGGRGTE BD ETF,2018-12-14T00:00:00Z,26.924306749556,182857.394316163
034563,SDAG,IQ SHORT DUR EN CR BD US ETF,2018-12-18T00:00:00Z,25.1937537712895,2168.50121654501
034596,UJAN,INNOVATOR SP 500 ULT JAN ETF,2019-01-02T00:00:00Z,27.7042211956522,37729.0833333333
034658,RWIU,DIREXION FTSE RUSEL INTL ETF,2019-01-16T00:00:00Z,49.7794572429907,1017.8714953271
034662,RWUI,DIREXION FTSE RSL US INT ETF,2019-01-16T00:00:00Z,60.1200679906542,1457.70093457944
034664,RWSL,DIREXION RUSEL SML LC ETF,2019-01-16T00:00:00Z,49.4406039719625,2694.44859813084
034671,XCOM,ULTRA COM SVC SELECT SEC ETF,2019-01-16T00:00:00Z,49.6872719907408,423.236111111111
034778,VRAI,VIRTUS REAL ASSET INCOME ETF,2019-02-08T00:00:00Z,22.6854038022814,46186.1178707224
034796,WINC,WESTERN AST SRT DURT ICM ETF,2019-02-08T00:00:00Z,25.4702285171103,4696.03041825095
155323,NHS,NEUBERGER BERMAN H YLD ST FD,2003-07-29T00:00:00Z,12.6727253155996,53902.1384129847
155338,PSW,BLACKROCK CR ALLOC INCM TR I,2003-07-30T00:00:00Z,15.2038466072943,32216.2451229856
155896,MZF,MANAGED DURATION INVT MUN FD,2003-08-27T00:00:00Z,13.3802420366924,21418.9734113268
156513,BKK,BLACKROCK MUN 2020 TERM TR,2003-09-26T00:00:00Z,15.195841351476,35973.4024446494
156521,JDD,NUVEEN DIVERSIFIED DIV INCM,2003-09-26T00:00:00Z,12.1879440145654,59067.090578061
156533,RBS.PI,RBS CAPITAL FUNDING TRUST VI,2003-09-29T00:00:00Z,20.3202464352721,20389.9996873046
156735,IYT,ISHARES TRANSPORTATION AVG,2003-10-10T00:00:00Z,116.989272992701,493243.325501825
157418,NMZ,NUVEEN MUN HIGH INC OPP FD,2003-11-20T00:00:00Z,13.7060432376579,114021.141216992
157479,EFR,EATON VANCE SR FLTNG RTE TR,2003-11-25T00:00:00Z,15.1106346507353,129939.868566176
157480,GDV,GABELLI DIVIDEND & INCOME TR,2003-11-25T00:00:00Z,18.4592388556986,203986.071001838
158413,ITOT,ISHARES CORE S&P TOT U S MKT,2004-01-23T00:00:00Z,40.7422937804313,534432.986320427
158455,RTU,COHEN & STEERS REIT UTL FD,2004-01-28T00:00:00Z,16.4346312581064,174973.009727626
158457,PBF.1,PIONEER MUNI AND EQ INCM TR,2004-01-28T00:00:00Z,13.1108318524728,75559.3579212071
158493,GGE,GUGGENHEIM ENHANCED EQTY FD,2004-01-28T00:00:00Z,42.7368989721886,26721.5564691657
158537,VCR,VANGUARD CONSUMER DISCRT ETF,2004-01-30T00:00:00Z,98.1060701949862,81402.1536675952
158555,VO,VANGUARD MID-CAP ETF,2004-01-30T00:00:00Z,100.770994568245,320757.195914578
160177,NY,ISHARES NYSE 100 ETF,2004-04-02T00:00:00Z,65.7820492081446,14739.8435143288
160273,FVI.1,FIRST TRUST/VALUE LINE,2004-04-28T00:00:00Z,20.1505740458015,23392.9770992366
160310,TYW,TS&W CLAYMORE TAX ADVNTG BL,2004-04-28T00:00:00Z,12.025285633075,38370.4894056848
160550,GLU,GABELLI GLOBAL UTIL &INCM TR,2004-05-26T00:00:00Z,19.1145491365034,11211.0709723208
160557,IMF,WESTERN ASST INFLATN MGMT FD,2004-05-26T00:00:00Z,16.9539425,24851.7567460318
160807,JKE,ISHARES MSTR LRGCP GRWTH ETF,2004-07-02T00:00:00Z,104.924080152308,31326.5497382199
160935,GLV,CLOUGH GBL DIV & INCOME FD,2004-07-28T00:00:00Z,15.3435904659498,32627.343130227
160955,JRO,NUVEEN FLOATING RATE INCM OP,2004-07-28T00:00:00Z,11.2323272879331,150296.949103943
161791,FFA,FIRST TR ENHANCED EQUITY,2004-08-27T00:00:00Z,14.3559473456642,59419.5647369685
161880,YDNCF,YIELDPLUS INCOME FUND,2012-09-07T00:00:00Z,6.46175,1935.3125
161941,GCS,DWS ENH COMMODITY STRATGY FD,2004-09-24T00:00:00Z,13.636884356035,104805.499662846
162108,GRE.2,S&P 500 GEARED FUND INC,2004-10-28T00:00:00Z,16.9463424267101,18927.9812703583
162124,PFN,PIMCO INCOME STRATEGY FD II,2004-10-27T00:00:00Z,11.6447608590148,209838.345789857
162571,PHD,PIONEER FLOATING RATE TR,2004-12-23T00:00:00Z,12.9286959813771,93907.9041901495
162854,DVM,COHEN & STEERS DIV MAJORS FD,2005-01-27T00:00:00Z,14.7270269377383,47908.0936044049
163024,ZF,VIRTUS TOTAL RETURN FUND INC,2005-02-24T00:00:00Z,14.9005766484189,44201.3682222178
163109,GIIZF,GLOBAL DIVRSFD INVT GRADE II,2012-07-27T00:00:00Z,0.948628448275862,3835.04310344828
163613,BEP.3,S&P 500 COVERED CALL FUND,2005-03-29T00:00:00Z,15.7573560655738,77375.3172131148
163808,RDR,RMR PREFERRED DIVIDEND FUND,2005-05-26T00:00:00Z,13.5940865497076,8921.30019493177
163845,HCE,FIDUCIARY/CLAYMORE DYNMC EQ,2005-04-27T00:00:00Z,16.1006081510934,22507.8459244533
164164,PJP,INVESCO DYNAMIC PHARMACL ETF,2005-06-23T00:00:00Z,42.3069422901922,86863.5475227503
164165,PBE,INVESCO DYNMC BIOT & GEN ETF,2005-06-23T00:00:00Z,33.6707824570273,58677.8013144591
164197,ETV,EATON VANCE TX MNGD OPPTY FD,2005-06-28T00:00:00Z,14.8965484189224,204882.776372375
164420,FGF.,SUNAMERICA FOCUSD ALPHA GWTH,2005-07-27T00:00:00Z,16.3011262576687,76042.0834355828
164684,BDJ,BLACKROCK ENHNCD EQTY DIV TR,2005-08-26T00:00:00Z,9.13113024801839,377377.219892611
165137,PHJ,POWERSHARES HIGH GRW RT DIV,2005-09-15T00:00:00Z,14.4036104978355,13158.4188311688
165225,ETW,EATON VANCE TX-MGD GLBL B-W,2005-09-28T00:00:00Z,12.4934358446902,328189.895088712
165234,VDE,VANGUARD ENERGY ETF,2004-09-29T00:00:00Z,91.2914704660713,283949.317073171
165241,VGT,VANGUARD INFORMTION TECH ETF,2004-01-30T00:00:00Z,102.342215320334,298085.206592386
165427,PUI,INVESCO EXCH DWA UTILTS MMTM,2005-10-26T00:00:00Z,21.7336943137762,34425.5435513052
165430,PXN,POWERSHARES LUX NANOTECH PT,2005-10-26T00:00:00Z,10.9268349115256,35160.118603539
165432,PXE,INVESCO DYNMC EG EX & PD ETF,2005-10-26T00:00:00Z,21.7757273197209,42384.3543551305
165435,TYN,TORTOISE NORTH AMERN ENERGY,2005-10-27T00:00:00Z,23.5137375,21815.1585477941
165437,EGF,BLACKROCK ENHNCD GOVT FD INC,2005-10-27T00:00:00Z,15.093616287487,26231.8593588418
165566,KCE,SPDR S&P CAPITAL MARKETS ETF,2005-11-15T00:00:00Z,47.3928523735409,135904.039948119
165569,SLY,SPDR S&P 600 SMALL CAP ETF,2005-11-16T00:00:00Z,45.0788403217437,41849.815256876
165570,MDYG,SPDR S&P 400 MID CAP GRW ETF,2005-11-16T00:00:00Z,34.5720147552326,72471.4724961079
165574,SPLG,SPDR PORTFOLIO S&P 500 ETF,2005-11-16T00:00:00Z,21.918169933835,371966.925531915
165606,SPXX,NUVEEN S&P 500 DYN OVERWRITE,2005-11-23T00:00:00Z,14.6723223174851,57589.3424266043
165775,PRF,INVESCO FTSE RAFI US1000 ETF,2005-12-19T00:00:00Z,77.7941543580375,136673.499478079
165809,FGI,SUNAMERICA FOCSD ALPHA LG-CP,2005-12-23T00:00:00Z,15.6361139672131,44168.2354098361
166017,XSD,SPDR S&P SEMICONDUCTOR ETF,2006-02-06T00:00:00Z,45.2174931184211,154066.255
166144,PZJ,POWERSHARES ZACKS SMALL CAP,2006-02-16T00:00:00Z,21.4408763980263,16611.1907894737
166534,RFV,INVESCO S&P MIDCAP 400 ETF,2006-03-07T00:00:00Z,45.2557807671958,12758.2354497355
166536,RZV,INVESCO S&P S 600 PURE V ETF,2006-03-07T00:00:00Z,49.4786796560846,26596.4351851852
166580,FDL,FIRST TR MORNINGSTAR DIV LEA,2006-03-15T00:00:00Z,22.2167862745098,173981.695283519
170338,RKH,MARKET VECTORS BANK & BROKER,2011-12-21T00:00:00Z,48.6565273698264,12193.5807743658
170454,VSPY,DIREXION S&P 500 VOLTY RESP,2012-01-11T00:00:00Z,52.3310511725294,9703.01591289782
170467,EWHS,ISHARES MSCI HONG KONG SM-CP,2012-01-12T00:00:00Z,28.542162444934,4242.59691629956
170575,EDEN,ISHARES MSCI DENMARK ETF,2012-01-26T00:00:00Z,55.5258892421603,19350.1655052265
170588,ACCU,ACCUVEST GLOBAL OPPOR ETF,2012-01-26T00:00:00Z,26.7005745967742,7876.09408602151
034862,JHCS,JOHN HANCK MF MEDIA COMM ETF,2019-03-13T00:00:00Z,28.5791748015873,4149.24404761905
034897,GFIN,GOLDMAN SCHS MTF FIN RGD ETF,2019-03-07T00:00:00Z,57.4013882075471,3687.46462264151
034905,USSG,XTRACKERS MSCI US ESG EQ ETF,2019-03-07T00:00:00Z,28.8686303149606,231691.484251969
034907,EWJV,ISHARES MSCI JAPAN VALUE ETF,2019-03-07T00:00:00Z,24.2557196850394,3832.41535433071
034925,BBSA,JPMORGAN BB US AGGR BD ETF,2019-03-13T00:00:00Z,25.7982763888889,8554.41071428571
034930,RYZZ,RYZZ MD FS PL ETF (THE),2019-03-19T00:00:00Z,23.0425785478548,13348.3509933775
034987,DMRE,DELTASHARES S&P EM & MR ETF,2019-03-21T00:00:00Z,50.4490373493975,169.911646586345
034989,DYNF,BLACKROCK US EQ FTR ROTA ETF,2019-03-21T00:00:00Z,27.4938506024096,17610.6184738956
034990,FOVL,ISHARES FOCUSED VALUE ETF,2019-03-21T00:00:00Z,42.8077558232931,2893.14658634538
034997,NETL,NETLEASE CORP REAL ESTTE ETF,2019-03-22T00:00:00Z,25.0188179074447,14217.0704225352
035021,BAPR,S&P 500 BUFFER APRIL ETF,2019-04-01T00:00:00Z,27.3492761710794,28114.3095723014
035022,PAPR,S&P 500 PWR BUFFER APRIL ETF,2019-04-01T00:00:00Z,26.0763112016293,75275.9592668024
035032,XLSR,SPDR SSGA US SECTOR ROT ETF,2019-04-03T00:00:00Z,33.8066175869121,18574.6625766871
035080,KEMX,KRANESHARS MSCI CHIN IDX ETF,2019-04-12T00:00:00Z,24.8748446058091,2343.76556016598
035092,CLOU,GLOBAL X CLOUD COMPUTING ETF,2019-04-16T00:00:00Z,19.50957,782951.55
035106,GSST,GOLDMAN SACHS ACS ULT ST ETF,2019-04-17T00:00:00Z,50.5059636743215,24306.388308977
035109,IDRV,ISHARES SELF DRIVING EV ETF,2019-04-18T00:00:00Z,29.6539933054393,35714.1694560669
035117,BUL,PACER US CASH COW GROWTH ETF,2019-05-03T00:00:00Z,26.5497448717949,588.452991452992
035155,ECOW,PACER EMG MKTS COWS 100 ETF,2019-05-03T00:00:00Z,22.7222106837606,916.858974358974
035175,IIGD,INVESCO INVSTMNT GRD DEF ETF,2018-07-25T00:00:00Z,26.2279438066466,13506.8685800604
035187,SFYF,SOFI 50 ETF,2019-05-08T00:00:00Z,21.4754701075269,4665.97634408602
035193,LEND,AMPLIFY LENDI CRWDFUDING ETF,2019-05-09T00:00:00Z,16.4615200431034,879.8125
035198,IBHE,ISHARES 25 HIG YILD INC ETF,2019-05-09T00:00:00Z,24.5034739224138,7344.41594827586
035218,MAAX,VANECK VECTORS MUNI ALLOCATI,2019-05-16T00:00:00Z,24.8258572984749,2204.92374727669
035240,FRDM,ALPHA ARCTH 100 EMG MKTS ETF,2019-05-23T00:00:00Z,26.295599339207,6881.76872246696
035252,UJUN,INNOVATR SP 500 UTR BFR ETF,2019-06-03T00:00:00Z,26.6252011160714,12613.6049107143
035260,WBIT,WBI BLLBAR US 3000 TL RN ETF,2019-05-29T00:00:00Z,19.5125527716186,20037.6984478936
035286,BJUN,INNOVATOR S&P 500 BUFFER ETF,2019-06-03T00:00:00Z,28.3057015625,13118.1071428571
035296,NULC,NUVEEN ESG LARGE CAP ETF,2019-06-04T00:00:00Z,29.9645006711409,3577.21252796421
035337,KLCD,KFA LARGE CP QUL DIV IDX ETF,2019-06-12T00:00:00Z,26.2578888888889,11930.3718820862
035340,IHAK,ISHARES CYBERSC AND TECH ETF,2019-06-13T00:00:00Z,30.4041625,50369.9886363636
035381,HTEC,ROBO GBL HLTH TECH N INN ETF,2019-06-25T00:00:00Z,31.2645868055555,23484.0208333333
035386,SNPE,XTRACKERS S&P 500 ESG ETF,2019-06-26T00:00:00Z,28.1564232018562,76765.8167053364
035435,THCX,CANNABIS ETF,2019-07-09T00:00:00Z,13.3698205673759,104250.271867612
035461,QLVD,FLEXSHARES US LOW IDX FD ETF,2019-07-16T00:00:00Z,24.9709162679426,8428.9019138756
035496,CNBS,AMPLIFY SEYMOUR CANNABIS ETF,2019-07-23T00:00:00Z,15.554189346247,49430.0799031477
035501,PDEV,PRINCIPAL INTER MLTI FAC ETF,2019-07-24T00:00:00Z,24.9980762135923,7419.43446601942
035584,SWAN,AMPLIFY BLCKSWN GTH & TC ETF,2018-11-06T00:00:00Z,29.0797396258504,127624.034013605
035633,BSEP,INNOVATOR SP 500 BFR SEP ETF,2019-09-03T00:00:00Z,26.3144059895834,21503.5130208333
035634,USEP,INNOVATOR SP 500 UL BFR ETF,2019-09-03T00:00:00Z,25.6123197916667,18479.2994791667
035681,AVEM,AVANTIS EMERGING MKT EQ ETF,2019-09-19T00:00:00Z,52.7468970430108,43879.1424731183
035699,NUHY,NUVEEN ESG HI YLD CR BND ETF,2019-09-26T00:00:00Z,24.4509247956403,13121.0899182561
035701,AVUS,AVANTIS US EQUITY ETF,2019-09-26T00:00:00Z,54.1217005449592,61535.1144414169
035723,OVS,OVERLAY SH SMALL CAP EQ ETF,2019-10-01T00:00:00Z,25.3282587912088,4160.41758241758
035725,NOCT,INNOVATOR NASDQ-100 ETF- OCT,2019-10-01T00:00:00Z,33.4274310439561,22770.2472527473
035756,SCHQ,SCHWAB US LNG-TERM US ETF,2019-10-10T00:00:00Z,53.7774658263306,45293.9943977591
035758,QQH,HCM DEFENDER 100 INDEX ETF,2019-10-10T00:00:00Z,32.4960120448179,22221.0756302521
035764,WIZ,MERLYN AI BUL RD BR FGHT ETF,2019-10-17T00:00:00Z,29.1010903409091,41473.2272727273
035785,PTBD,PACER TRENDPILOT US BOND ETF,2019-10-23T00:00:00Z,26.2127077586207,126876.652298851
035818,HIBL,DIREXION S&P 500 HI BETA BUL,2019-11-07T00:00:00Z,25.8613137346333,249321.680118694
035821,BNOV,INNOVATOR S&P 500 BF ETF-NOV,2019-11-01T00:00:00Z,27.1460988269795,19383.4134897361
035842,WEBS,DIREXION DOW JONES INT BEAR,2019-11-07T00:00:00Z,105.31319347181,18051.115727003
035846,DAUG,FT CBOE US DEEP BUF ETF -AUG,2019-11-07T00:00:00Z,31.1924816023739,71489.4510385757
035848,TMDV,PROSHARES RUS US DIV GRO ETF,2019-11-07T00:00:00Z,38.9002991097923,910.418397626113
035851,TDV,PROSHARS S&P TECH DIV ETF,2019-11-08T00:00:00Z,44.1021068452381,6767.10714285714
